timestamp,target_id,x,y,z,vx,vy,vz,status
47.6,3,4777,3242.84,3011.06,100.141,-100.549,1.38485,CONFIRMED
47.6,10,3011.38,6770.17,3008.26,-0.0201541,99.3171,0.408222,CONFIRMED
47.6,36,4777.89,642.048,3010.3,101.378,-1.88468,0.873248,CONFIRMED
47.6,37,4790.16,596.312,3018.04,98.6673,2.49036,-1.05019,CONFIRMED
47.6,42,-7484.45,3774.11,6874.42,44.3733,-22.3757,-40.7566,TENTATIVE
47.6,43,-665.081,6617.67,985.219,-19.3327,192.363,28.6385,TENTATIVE
47.7,1,4576.9,5616.43,3006.99,66.3015,73.4805,-0.59357,CONFIRMED
47.7,3,4787.37,3232.92,3010.48,100.31,-100.489,1.04989,CONFIRMED
47.7,10,3011.01,6780.87,3006.92,-0.174319,99.6244,-0.137994,CONFIRMED
47.7,36,4788.03,641.86,3010.38,101.378,-1.88468,0.873248,CONFIRMED
47.7,37,4799.83,596.131,3018.33,98.579,2.24321,-0.859244,CONFIRMED
47.7,42,-7480.01,3771.87,6870.35,44.3733,-22.3757,-40.7566,TENTATIVE
47.7,43,-667.014,6636.91,988.083,-19.3327,192.363,28.6385,TENTATIVE
47.9,1,4588.1,5632.69,3007.09,65.47,74.1168,-0.511577,CONFIRMED
47.9,3,4807.62,3213.2,3009.99,100.39,-100.302,0.723552,CONFIRMED
47.9,10,3011.46,6800.96,3006.04,0.0107231,99.6837,-0.458719,CONFIRMED
47.9,36,4807.35,641.516,3012.07,100.91,-1.87242,1.62309,CONFIRMED
47.9,37,4819.47,596.954,3018.21,98.5399,2.44002,-0.835569,CONFIRMED
47.9,42,-7471.14,3767.4,6862.2,44.3733,-22.3757,-40.7566,TENTATIVE
47.9,43,-670.881,6675.38,993.811,-19.3327,192.363,28.6385,TENTATIVE
48,1,4594.52,5640.15,3007.16,65.4152,74.1373,-0.465821,CONFIRMED
48,3,4818.01,3203.01,3009.66,100.563,-100.386,0.535401,CONFIRMED
48,10,3011.25,6811.13,3005.75,-0.0771071,99.764,-0.553589,CONFIRMED
48,36,4817.45,641.329,3012.23,100.91,-1.87242,1.62309,CONFIRMED
48,37,4829.19,597.107,3018.36,98.4675,2.39397,-0.71016,CONFIRMED
48,42,-7466.7,3765.16,6858.12,44.3733,-22.3757,-40.7566,TENTATIVE
48,43,-672.814,6694.62,996.675,-19.3327,192.363,28.6385,TENTATIVE
48.1,1,4596.17,5645.61,3005.37,65.2794,75.6464,0.0586316,CONFIRMED
48.1,3,4827.55,3193.27,3009.18,99.0438,-101.076,-0.508139,CONFIRMED
48.1,10,3011.35,6823.6,3005.82,0.94987,103.029,0.490346,CONFIRMED
48.1,36,4827,641.33,3012.01,100.184,-1.82176,1.14414,CONFIRMED
48.1,37,4837.57,597.025,3017.27,98.4823,2.32459,-0.741056,CONFIRMED
48.1,42,-7462.26,3762.92,6854.05,44.3733,-22.3757,-40.7566,TENTATIVE
48.1,43,-674.747,6713.85,999.539,-19.3327,192.363,28.6385,TENTATIVE
48.1,44,1182.86,9630.88,5534.19,4.22275,34.3816,19.7567,TENTATIVE
48.2,1,4601.21,5654.2,3005.72,64.6728,76.069,0.197362,CONFIRMED
48.2,3,4837.43,3183.15,3009.17,99.0326,-101.079,-0.486365,CONFIRMED
48.2,10,3011.39,6833.87,3005.99,0.928439,103.018,0.536584,CONFIRMED
48.2,36,4837.02,641.147,3012.12,100.184,-1.82176,1.14414,CONFIRMED
48.2,37,4847.46,597.22,3017.14,98.5003,2.30512,-0.766844,CONFIRMED
48.2,42,-7457.82,3760.69,6849.97,44.3733,-22.3757,-40.7566,TENTATIVE
48.2,43,-676.681,6733.09,1002.4,-19.3327,192.363,28.6385,TENTATIVE
48.2,44,1183.29,9634.32,5536.16,4.22275,34.3816,19.7567,TENTATIVE
48.4,1,4613.53,5670.21,3005.22,64.423,76.3831,-0.0144039,CONFIRMED
48.4,3,4856.9,3163.91,3008.61,98.8635,-100.599,-0.698354,CONFIRMED
48.4,10,3011.43,6854.38,3006.45,0.870001,102.989,0.662663,CONFIRMED
48.4,36,4857.05,640.989,3012.31,100.18,-1.70925,1.12724,CONFIRMED
48.4,37,4867.16,596.868,3017.14,98.5052,1.88521,-0.691346,CONFIRMED
48.4,42,-7448.95,3756.21,6841.82,44.3733,-22.3757,-40.7566,TENTATIVE
48.4,43,-680.547,6771.56,1008.13,-19.3327,192.363,28.6385,TENTATIVE
48.4,44,1184.13,9641.2,5540.11,4.22275,34.3816,19.7567,TENTATIVE
48.5,1,4619.68,5677.77,3005.81,64.3047,76.3584,0.217961,CONFIRMED
48.5,3,4867.11,3153.29,3008.6,99.0252,-100.884,-0.672065,CONFIRMED
48.5,10,3011.97,6864.47,3006.56,1.05185,102.903,0.679809,CONFIRMED
48.5,36,4867.5,640.109,3011.88,100.384,-2.0861,0.871791,CONFIRMED
48.5,37,4877.01,597.057,3017.07,98.5052,1.88521,-0.691346,CONFIRMED
48.5,42,-7444.51,3753.97,6837.74,44.3733,-22.3757,-40.7566,TENTATIVE
48.5,43,-682.48,6790.8,1010.99,-19.3327,192.363,28.6385,TENTATIVE
48.5,44,1184.55,9644.63,5542.09,4.22275,34.3816,19.7567,TENTATIVE
48.6,1,4625.41,5686.06,3005.67,64.0166,76.6256,0.15602,CONFIRMED
48.6,3,4877.01,3143.2,3008.54,99.0252,-100.884,-0.672065,CONFIRMED
48.6,10,3012.3,6874.83,3006.23,1.14154,102.931,0.526567,CONFIRMED
48.6,36,4877.58,639.407,3011.99,100.412,-2.35801,0.88408,CONFIRMED
48.6,37,4887.17,597.418,3016.47,98.6485,1.973,-0.943841,CONFIRMED
48.6,42,-7440.08,3751.74,6833.67,44.3733,-22.3757,-40.7566,TENTATIVE
48.6,43,-684.414,6810.03,1013.86,-19.3327,192.363,28.6385,TENTATIVE
48.6,44,1184.98,9648.07,5544.07,4.22275,34.3816,19.7567,TENTATIVE
48.7,1,4631.12,5694.03,3006.17,63.7354,76.754,0.349169,CONFIRMED
48.7,3,4886.81,3133.81,3007.92,98.9643,-100.537,-0.928232,CONFIRMED
48.7,10,3012.29,6884.74,3007.29,1.09381,102.781,0.921492,CONFIRMED
48.7,36,4887.74,639.813,3011.76,100.468,-2.00587,0.717157,CONFIRMED
48.7,37,4897.52,596.353,3015.83,98.889,1.32078,-1.20818,CONFIRMED
48.7,42,-7435.64,3749.5,6829.59,44.3733,-22.3757,-40.7566,TENTATIVE
48.7,43,-686.347,6829.27,1016.72,-19.3327,192.363,28.6385,TENTATIVE
48.7,44,1185.4,9651.51,5546.04,4.22275,34.3816,19.7567,TENTATIVE
48.9,1,4643.84,5709.52,3006.02,63.722,76.8081,0.266352,CONFIRMED
48.9,3,4906.66,3113.67,3007.67,99.0024,-100.575,-0.951339,CONFIRMED
48.9,10,3012.39,6905.21,3007.79,1.04648,102.749,1.04227,CONFIRMED
48.9,36,4907.73,638.84,3012.19,100.422,-2.31091,0.857903,CONFIRMED
48.9,37,4916.77,595.778,3016.61,98.6412,0.907375,-0.720056,CONFIRMED
48.9,42,-7426.76,3745.02,6821.44,44.3733,-22.3757,-40.7566,TENTATIVE
48.9,43,-690.214,6867.74,1022.45,-19.3327,192.363,28.6385,TENTATIVE
48.9,44,1186.24,9658.39,5549.99,4.22275,34.3816,19.7567,TENTATIVE
49,1,4649.39,5717.94,3005.93,63.3828,77.1089,0.219787,CONFIRMED
49,3,4916.52,3103.09,3008.18,98.9877,-100.827,-0.667757,CONFIRMED
49,10,3012.33,6915.67,3007.64,0.981051,102.82,0.943905,CONFIRMED
49,36,4917.51,638.321,3012.77,100.291,-2.46694,1.10562,CONFIRMED
49,37,4926.78,595.565,3016.36,98.7113,0.751842,-0.804002,CONFIRMED
49,42,-7422.33,3742.79,6817.36,44.3733,-22.3757,-40.7566,TENTATIVE
49,43,-692.147,6886.98,1025.31,-19.3327,192.363,28.6385,TENTATIVE
49,44,1186.67,9661.83,5551.97,4.22275,34.3816,19.7567,TENTATIVE
49.1,1,4657.32,5727.86,3006.92,64.0836,78.0737,0.642313,CONFIRMED
49.1,3,4929.69,3095.31,3010.23,101.365,-99.2843,0.812236,CONFIRMED
49.1,10,3012.73,6924.95,3007.15,0.278455,100.514,-0.112031,CONFIRMED
49.1,36,4927.92,638.538,3012.46,100.713,-2.18386,1.04302,CONFIRMED
49.1,37,4937.41,595.195,3016.1,100.002,0.634871,-0.322697,CONFIRMED
49.1,43,-694.08,6906.22,1028.18,-19.3327,192.363,28.6385,TENTATIVE
49.1,44,1187.09,9665.26,5553.94,4.22275,34.3816,19.7567,TENTATIVE
49.2,1,4663.72,5735.75,3006.85,64.0788,78.1062,0.586468,CONFIRMED
49.2,3,4940.87,3084.3,3009.69,101.862,-99.833,0.515785,CONFIRMED
49.2,10,3012.96,6935.13,3006.64,0.358032,100.562,-0.304684,CONFIRMED
49.2,36,4938.08,638.353,3012.41,100.76,-2.1664,0.961211,CONFIRMED
49.2,37,4947.01,595.817,3016.62,99.8125,0.920465,-0.0611572,CONFIRMED
49.2,43,-696.013,6925.45,1031.04,-19.3327,192.363,28.6385,TENTATIVE
49.2,44,1187.51,9668.7,5555.92,4.22275,34.3816,19.7567,TENTATIVE
49.4,1,4675.31,5751.93,3007.78,63.5932,78.3456,0.889932,CONFIRMED
49.4,3,4961.46,3064.36,3009.39,101.975,-99.8438,0.338018,CONFIRMED
49.4,10,3011.72,6955.5,3007.3,-0.156196,100.662,-0.0254463,CONFIRMED
49.4,36,4958.23,637.414,3012.71,100.762,-2.42792,1.01404,CONFIRMED
49.4,37,4967.41,595.402,3015.99,100.014,0.62206,-0.339816,CONFIRMED
49.4,43,-699.88,6963.92,1036.77,-19.3327,192.363,28.6385,TENTATIVE
49.4,44,1188.35,9675.58,5559.87,4.22275,34.3816,19.7567,TENTATIVE
49.5,1,4681.61,5759.59,3008.32,63.5685,78.2739,1.06826,CONFIRMED
49.5,3,4971.58,3054.19,3009.75,101.938,-99.9359,0.491164,CONFIRMED
49.5,10,3011.71,6965.56,3007.29,-0.156196,100.662,-0.0254463,CONFIRMED
49.5,36,4968.95,636.945,3011.8,101.074,-2.54308,0.515245,CONFIRMED
49.5,37,4977.19,595.987,3016.22,99.9061,0.887986,-0.212344,CONFIRMED
49.5,43,-701.813,6983.16,1039.63,-19.3327,192.363,28.6385,TENTATIVE
49.5,44,1188.78,9679.02,5561.85,4.22275,34.3816,19.7567,TENTATIVE
49.6,1,4688,5767.52,3008.16,63.5834,78.3166,0.961683,CONFIRMED
49.6,3,4981.57,3044.12,3010.22,101.841,-99.9677,0.684514,CONFIRMED
49.6,10,3011.82,6975.68,3007.04,-0.102972,100.682,-0.124036,CONFIRMED
49.6,36,4979.06,636.691,3011.85,101.074,-2.54308,0.515245,CONFIRMED
49.6,37,4987.29,595.624,3016.11,99.9598,0.658396,-0.256844,CONFIRMED
49.6,43,-703.746,7002.4,1042.5,-19.3327,192.363,28.6385,TENTATIVE
49.6,44,1189.2,9682.45,5563.82,4.22275,34.3816,19.7567,TENTATIVE
49.7,1,4694.21,5775.43,3008.34,63.5234,78.3481,0.995437,CONFIRMED
49.7,3,4991.57,3035.17,3009.54,101.746,-99.4577,0.336912,CONFIRMED
49.7,10,3012.34,6985.51,3007.05,0.110807,100.586,-0.113964,CONFIRMED
49.7,36,4989.95,636.904,3010.5,101.447,-2.29419,-0.161342,CONFIRMED
49.7,37,4997.2,597.247,3015.91,99.9139,1.44818,-0.336454,CONFIRMED
49.7,43,-705.68,7021.63,1045.36,-19.3327,192.363,28.6385,TENTATIVE
49.7,44,1189.62,9685.89,5565.8,4.22275,34.3816,19.7567,TENTATIVE
49.9,1,4707.83,5790.57,3008.13,63.88,78.133,0.849837,CONFIRMED
49.9,3,5011.46,3015.88,3009.77,101.521,-99.1572,0.415178,CONFIRMED
49.9,10,3012.61,7005.82,3006.35,0.198932,100.66,-0.375622,CONFIRMED
49.9,36,5010.45,636.895,3010.02,101.544,-2.06406,-0.372082,CONFIRMED
49.9,37,5016.92,598.505,3016.1,99.7766,1.93894,-0.204016,CONFIRMED
49.9,43,-709.546,7060.11,1051.09,-19.3327,192.363,28.6385,TENTATIVE
49.9,44,1190.47,9692.77,5569.75,4.22275,34.3816,19.7567,TENTATIVE
50,1,4713.88,5798.43,3008.66,63.742,78.1556,1.02358,CONFIRMED
50,3,5021.74,3006.47,3009.1,101.575,-98.9139,0.0819744,CONFIRMED
50,10,3012.89,7016.29,3005.09,0.298996,100.817,-0.844477,CONFIRMED
50,36,5020.25,636.354,3010.64,101.371,-2.2385,-0.0449273,CONFIRMED
50,37,5026.9,598.699,3016.08,99.7766,1.93894,-0.204016,CONFIRMED
50,43,-711.479,7079.34,1053.95,-19.3327,192.363,28.6385,TENTATIVE
50,44,1190.89,9696.21,5571.72,4.22275,34.3816,19.7567,TENTATIVE
50.1,1,4720.96,5808.56,3007.44,63.542,78.5029,0.178601,CONFIRMED
50.1,3,5031.08,2996.58,3008.94,101.075,-98.9589,-0.0619339,CONFIRMED
50.1,10,3014.32,7027.05,3005.53,0.049041,99.2104,-1.44606,CONFIRMED
50.1,36,5027.12,635.8,3008.61,101.72,-2.14391,0.160878,CONFIRMED
50.1,37,5034.12,598.804,3014.71,97.2309,1.7596,-1.56809,CONFIRMED
50.1,44,1191.31,9699.65,5573.7,4.22275,34.3816,19.7567,TENTATIVE
50.1,45,-5532.7,1128.76,4480.15,54.5848,-11.1362,-44.2005,TENTATIVE
50.1,46,317.394,977.478,843.576,10.5252,32.4144,27.974,TENTATIVE
50.2,1,4727.31,5816.41,3007.46,63.542,78.5029,0.178601,CONFIRMED
50.2,3,5041.19,2986.68,3008.93,101.075,-98.9589,-0.0619339,CONFIRMED
50.2,10,3013.8,7037.15,3005.49,-0.16161,99.2819,-1.40598,CONFIRMED
50.2,36,5036.84,635.239,3009.47,101.502,-2.33773,0.575658,CONFIRMED
50.2,37,5044.16,597.586,3014.3,97.3841,1.05127,-1.68928,CONFIRMED
50.2,44,1191.73,9703.08,5575.68,4.22275,34.3816,19.7567,TENTATIVE
50.2,45,-5527.24,1127.64,4475.73,54.5848,-11.1362,-44.2005,TENTATIVE
50.2,46,318.447,980.72,846.373,10.5252,32.4144,27.974,TENTATIVE
50.4,1,4740.56,5831.76,3007.33,63.7502,78.3654,0.116149,CONFIRMED
50.4,3,5061.4,2966.89,3008.92,101.075,-98.9589,-0.0619339,CONFIRMED
50.4,10,3016.57,7056.58,3003.41,0.945159,99.1096,-2.10476,CONFIRMED
50.4,36,5057.07,635.107,3009.62,101.471,-2.16555,0.591681,CONFIRMED
50.4,37,5063.44,597.53,3014.35,97.2937,0.917356,-1.50786,CONFIRMED
50.4,44,1192.58,9709.96,5579.63,4.22275,34.3816,19.7567,TENTATIVE
50.4,45,-5516.32,1125.42,4466.89,54.5848,-11.1362,-44.2005,TENTATIVE
50.4,46,320.552,987.202,851.968,10.5252,32.4144,27.974,TENTATIVE
50.5,1,4746.59,5839.96,3007.18,63.6096,78.5125,0.0512742,CONFIRMED
50.5,3,5071.51,2956.99,3008.91,101.075,-98.9589,-0.0619339,CONFIRMED
50.5,10,3016.66,7066.49,3003.2,0.945159,99.1096,-2.10476,CONFIRMED
50.5,36,5067.37,635.277,3009.35,101.541,-1.9817,0.432972,CONFIRMED
50.5,37,5073.06,597.962,3014.3,97.2452,1.09022,-1.45944,CONFIRMED
50.5,44,1193,9713.4,5581.6,4.22275,34.3816,19.7567,TENTATIVE
50.5,45,-5510.86,1124.3,4462.47,54.5848,-11.1362,-44.2005,TENTATIVE
50.5,46,321.605,990.444,854.765,10.5252,32.4144,27.974,TENTATIVE
50.6,1,4752.28,5848.48,3006.95,63.3354,78.7814,-0.0392391,CONFIRMED
50.6,3,5081.62,2947.1,3008.91,101.075,-98.9589,-0.0619339,CONFIRMED
50.6,10,3016.06,7076.03,3004.57,0.656989,98.9748,-1.49285,CONFIRMED
50.6,36,5077.52,635.079,3009.39,101.541,-1.9817,0.432972,CONFIRMED
50.6,37,5082.03,598.313,3015.38,96.8896,1.21665,-0.877214,CONFIRMED
50.6,44,1193.42,9716.84,5583.58,4.22275,34.3816,19.7567,TENTATIVE
50.6,45,-5505.4,1123.19,4458.05,54.5848,-11.1362,-44.2005,TENTATIVE
50.6,46,322.657,993.685,857.563,10.5252,32.4144,27.974,TENTATIVE
50.7,1,4758.92,5856.28,3006.59,63.4611,78.7497,-0.177924,CONFIRMED
50.7,3,5091.73,2937.2,3008.9,101.075,-98.9589,-0.0619339,CONFIRMED
50.7,10,3016.13,7085.92,3004.42,0.656989,98.9748,-1.49285,CONFIRMED
50.7,36,5087.96,635.237,3008.89,101.681,-1.80364,0.156334,CONFIRMED
50.7,37,5091.69,598.883,3015.27,96.8718,1.44374,-0.892151,CONFIRMED
50.7,44,1193.84,9720.27,5585.55,4.22275,34.3816,19.7567,TENTATIVE
50.7,45,-5499.95,1122.08,4453.63,54.5848,-11.1362,-44.2005,TENTATIVE
50.7,46,323.71,996.927,860.36,10.5252,32.4144,27.974,TENTATIVE
50.9,1,4771.09,5872.38,3006.72,63.2502,78.8886,-0.113917,CONFIRMED
50.9,3,5111.94,2917.41,3008.89,101.075,-98.9589,-0.0619339,CONFIRMED
50.9,10,3015.76,7105.77,3004.5,0.46093,98.9998,-1.3557,CONFIRMED
50.9,36,5107.68,634.544,3010.03,101.386,-1.97976,0.696804,CONFIRMED
50.9,37,5111.61,599.056,3014.19,97.119,1.38786,-1.30268,CONFIRMED
50.9,44,1194.69,9727.15,5589.51,4.22275,34.3816,19.7567,TENTATIVE
50.9,45,-5489.03,1119.85,4444.79,54.5848,-11.1362,-44.2005,TENTATIVE
50.9,46,325.815,1003.41,865.955,10.5252,32.4144,27.974,TENTATIVE
51,1,4777.05,5880.39,3007.04,63.1037,78.9415,0.0160137,CONFIRMED
51,3,5122.05,2907.51,3008.88,101.075,-98.9589,-0.0619339,CONFIRMED
51,10,3015.52,7115.79,3004.36,0.353451,99.0455,-1.35665,CONFIRMED
51,36,5117.82,634.346,3010.1,101.386,-1.97976,0.696804,CONFIRMED
51,37,5121.76,598.861,3013.37,97.3282,1.21703,-1.62538,CONFIRMED
51,44,1195.11,9730.59,5591.48,4.22275,34.3816,19.7567,TENTATIVE
51,45,-5483.57,1118.74,4440.37,54.5848,-11.1362,-44.2005,TENTATIVE
51,46,326.867,1006.65,868.752,10.5252,32.4144,27.974,TENTATIVE
51.1,1,4783.62,5888.44,3006.13,62.1214,77.6684,-1.01941,CONFIRMED
51.1,3,5132.16,2897.62,3008.88,101.075,-98.9589,-0.0619339,CONFIRMED
51.1,10,3015.76,7125.86,3004.41,0.081044,98.2812,-1.63527,CONFIRMED
51.1,36,5127.6,635.024,3010.17,100.185,-1.643,0.101607,CONFIRMED
51.1,37,5134.92,600.072,3013.82,101.373,2.03563,0.0798743,CONFIRMED
51.1,45,-5478.11,1117.62,4435.95,54.5848,-11.1362,-44.2005,TENTATIVE
51.1,46,327.92,1009.89,871.55,10.5252,32.4144,27.974,TENTATIVE
51.2,1,4790.23,5895.38,3007.02,62.2887,77.3381,-0.629927,CONFIRMED
51.2,3,5142.26,2887.72,3008.87,101.075,-98.9589,-0.0619339,CONFIRMED
51.2,10,3015.39,7135.93,3004.05,-0.0733555,98.3767,-1.71208,CONFIRMED
51.2,36,5137.62,634.86,3010.18,100.185,-1.643,0.101607,CONFIRMED
51.2,37,5145.47,600.124,3013.15,101.565,1.95732,-0.241078,CONFIRMED
51.2,45,-5472.65,1116.51,4431.53,54.5848,-11.1362,-44.2005,TENTATIVE
51.2,46,328.972,1013.13,874.347,10.5252,32.4144,27.974,TENTATIVE
51.4,1,4802.77,5910.64,3007.18,62.3241,77.2521,-0.515248,CONFIRMED
51.4,3,5162.48,2867.93,3008.86,101.075,-98.9589,-0.0619339,CONFIRMED
51.4,10,3015.32,7155.93,3002.98,-0.0781154,98.5021,-2.01158,CONFIRMED
51.4,36,5157.77,633.824,3010.15,100.246,-1.99846,0.0698887,CONFIRMED
51.4,37,5166.15,600.94,3012.38,101.728,2.1632,-0.566999,CONFIRMED
51.4,45,-5461.74,1114.28,4422.69,54.5848,-11.1362,-44.2005,TENTATIVE
51.4,46,331.077,1019.62,879.942,10.5252,32.4144,27.974,TENTATIVE
51.5,1,4809.9,5917.3,3007.79,62.6879,76.8276,-0.257527,CONFIRMED
51.5,3,5172.59,2858.04,3008.85,101.075,-98.9589,-0.0619339,CONFIRMED
51.5,10,3015.31,7165.78,3002.78,-0.0781154,98.5021,-2.01158,CONFIRMED
51.5,36,5168.12,633.497,3009.62,100.401,-2.06426,-0.186056,CONFIRMED
51.5,37,5176.16,601.657,3012.51,101.646,2.42915,-0.475923,CONFIRMED
51.5,45,-5456.28,1113.17,4418.27,54.5848,-11.1362,-44.2005,TENTATIVE
51.5,46,332.13,1022.86,882.74,10.5252,32.4144,27.974,TENTATIVE
51.6,1,4816.89,5924.75,3007.07,62.9897,76.7202,-0.532564,CONFIRMED
51.6,3,5182.69,2848.14,3008.85,101.075,-98.9589,-0.0619339,CONFIRMED
51.6,10,3015.52,7175.6,3002.44,0.00533923,98.4886,-2.06276,CONFIRMED
51.6,36,5177.57,633.761,3010.53,100.12,-1.82378,0.253792,CONFIRMED
51.6,37,5186.32,601.9,3012.46,101.646,2.42915,-0.475923,CONFIRMED
51.6,45,-5450.82,1112.05,4413.85,54.5848,-11.1362,-44.2005,TENTATIVE
51.6,46,333.182,1026.1,885.537,10.5252,32.4144,27.974,TENTATIVE
51.7,1,4823.19,5932.42,3007.01,62.9897,76.7202,-0.532564,CONFIRMED
51.7,3,5192.8,2838.24,3008.84,101.075,-98.9589,-0.0619339,CONFIRMED
51.7,10,3015.59,7185.44,3002.18,0.0346661,98.4846,-2.08258,CONFIRMED
51.7,36,5188.11,633.937,3009.57,100.365,-1.62922,-0.21516,CONFIRMED
51.7,37,5196.41,602.351,3012.51,101.61,2.5342,-0.434532,CONFIRMED
51.7,45,-5445.36,1110.94,4409.43,54.5848,-11.1362,-44.2005,TENTATIVE
51.7,46,334.235,1029.34,888.334,10.5252,32.4144,27.974,TENTATIVE
51.9,1,4836.29,5948.26,3005.13,63.1832,76.906,-1.21633,CONFIRMED
51.9,3,5213.02,2818.45,3008.83,101.075,-98.9589,-0.0619339,CONFIRMED
51.9,10,3015.5,7205.21,3001.68,-0.00714742,98.5138,-2.11125,CONFIRMED
51.9,36,5207.95,633.325,3009.98,100.261,-1.77249,-0.00239062,CONFIRMED
51.9,37,5216.52,602.534,3012.85,101.52,2.36499,-0.245108,CONFIRMED
51.9,45,-5434.44,1108.71,4400.59,54.5848,-11.1362,-44.2005,TENTATIVE
51.9,46,336.34,1035.82,893.929,10.5252,32.4144,27.974,TENTATIVE
52,1,4842.17,5956.29,3005.04,63.0068,77.043,-1.20384,CONFIRMED
52,3,5223.12,2808.56,3008.82,101.075,-98.9589,-0.0619339,CONFIRMED
52,10,3015.94,7214.68,3001.95,0.168979,98.3648,-1.92796,CONFIRMED
52,36,5217.64,633.035,3010.59,100.102,-1.82772,0.28535,CONFIRMED
52,37,5226.8,601.78,3012.8,101.584,1.86769,-0.256655,CONFIRMED
52,45,-5428.99,1107.6,4396.17,54.5848,-11.1362,-44.2005,TENTATIVE
52,46,337.392,1039.07,896.727,10.5252,32.4144,27.974,TENTATIVE
52,47,-6551.28,11616.2,1174.51,-65.0886,115.41,11.6691,TENTATIVE
52.1,1,4849.78,5964.53,3006.39,62.6894,76.2256,-1.15442,CONFIRMED
52.1,3,5233.23,2798.66,3008.82,101.075,-98.9589,-0.0619339,CONFIRMED
52.1,10,3016.15,7227.3,3002.84,-0.141072,98.5599,-1.8877,CONFIRMED
52.1,36,5226.37,632.787,3010.13,99.6411,-1.83567,0.146579,CONFIRMED
52.1,37,5234.18,601.568,3011.13,102.23,1.90656,0.119154,CONFIRMED
52.1,45,-5423.53,1106.49,4391.75,54.5848,-11.1362,-44.2005,TENTATIVE
52.1,46,338.445,1042.31,899.524,10.5252,32.4144,27.974,TENTATIVE
52.1,47,-6557.79,11627.8,1175.68,-65.0886,115.41,11.6691,TENTATIVE
52.2,1,4857.15,5971.3,3006.19,63.1339,75.8812,-1.18905,CONFIRMED
52.2,3,5243.34,2788.76,3008.81,101.075,-98.9589,-0.0619339,CONFIRMED
52.2,10,3015.74,7237.46,3002.33,-0.299101,98.6746,-2.01177,CONFIRMED
52.2,36,5236.7,632.913,3009.43,99.8213,-1.67403,-0.208024,CONFIRMED
52.2,37,5244.31,601.477,3011.37,102.186,1.76616,0.227092,CONFIRMED
52.2,45,-5418.07,1105.37,4387.33,54.5848,-11.1362,-44.2005,TENTATIVE
52.2,46,339.497,1045.55,902.321,10.5252,32.4144,27.974,TENTATIVE
52.2,47,-6564.3,11639.3,1176.85,-65.0886,115.41,11.6691,TENTATIVE
52.4,1,4869.22,5987.17,3005.48,62.9089,76.1523,-1.3677,CONFIRMED
52.4,3,5263.55,2768.97,3008.8,101.075,-98.9589,-0.0619339,CONFIRMED
52.4,10,3014.82,7257.16,3002.86,-0.635274,98.663,-1.64504,CONFIRMED
52.4,36,5256.61,632.727,3009.45,99.7953,-1.59938,-0.177476,CONFIRMED
52.4,37,5264.33,603.53,3011.8,102,2.60276,0.389071,CONFIRMED
52.4,45,-5407.15,1103.14,4378.49,54.5848,-11.1362,-44.2005,TENTATIVE
52.4,46,341.602,1052.03,907.916,10.5252,32.4144,27.974,TENTATIVE
52.4,47,-6577.32,11662.4,1179.18,-65.0886,115.41,11.6691,TENTATIVE
52.5,1,4875.76,5994.83,3004.84,63.004,76.1703,-1.56072,CONFIRMED
52.5,3,5273.66,2759.08,3008.79,101.075,-98.9589,-0.0619339,CONFIRMED
52.5,10,3015.43,7266.9,3002.33,-0.360745,98.609,-1.7884,CONFIRMED
52.5,36,5266.74,632.475,3009.19,99.8639,-1.6459,-0.289578,CONFIRMED
52.5,37,5274.63,603.549,3011.72,102.045,2.4828,0.334809,CONFIRMED
52.5,45,-5401.69,1102.03,4374.07,54.5848,-11.1362,-44.2005,TENTATIVE
52.5,46,342.655,1055.27,910.714,10.5252,32.4144,27.974,TENTATIVE
52.5,47,-6583.83,11673.9,1180.35,-65.0886,115.41,11.6691,TENTATIVE
52.6,1,4881.69,6002.43,3005.33,62.8586,76.1662,-1.31329,CONFIRMED
52.6,3,5283.77,2749.18,3008.78,101.075,-98.9589,-0.0619339,CONFIRMED
52.6,10,3015.39,7276.76,3002.15,-0.360745,98.609,-1.7884,CONFIRMED
52.6,36,5276.26,632.437,3009.96,99.6392,-1.58087,0.0954254,CONFIRMED
52.6,37,5284.74,603.11,3012.05,102.007,2.14474,0.470238,CONFIRMED
52.6,45,-5396.23,1100.92,4369.65,54.5848,-11.1362,-44.2005,TENTATIVE
52.6,46,343.707,1058.51,913.511,10.5252,32.4144,27.974,TENTATIVE
52.6,47,-6590.34,11685.5,1181.51,-65.0886,115.41,11.6691,TENTATIVE
52.7,1,4887.77,6010.33,3004.95,62.7772,76.2789,-1.40727,CONFIRMED
52.7,3,5293.87,2739.28,3008.78,101.075,-98.9589,-0.0619339,CONFIRMED
52.7,10,3014.89,7286.29,3003.25,-0.540876,98.476,-1.28085,CONFIRMED
52.7,36,5286.22,632.279,3009.97,99.6392,-1.58087,0.0954254,CONFIRMED
52.7,37,5294.81,604.019,3012.19,101.943,2.48704,0.513716,CONFIRMED
52.7,45,-5390.78,1099.8,4365.23,54.5848,-11.1362,-44.2005,TENTATIVE
52.7,46,344.76,1061.76,916.308,10.5252,32.4144,27.974,TENTATIVE
52.7,47,-6596.85,11697,1182.68,-65.0886,115.41,11.6691,TENTATIVE
52.9,1,4900.59,6025.21,3005,62.8913,76.122,-1.2778,CONFIRMED
