timestamp,sensor,azimuth,elevation
81.4,EO,82.138,10.882
81.4,EO,89.377,13.526
81.4,EO,37.009,22.523
81.4,EO,134.259,33.274
81.4,EO,109.606,12.245
81.5,EO,46.683,7.751
81.5,EO,82.266,10.397
81.5,EO,174.741,15.763
81.6,EO,81.956,10.789
81.6,EO,89.138,13.628
81.6,EO,14.794,35.162
81.6,EO,62.793,43.875
81.6,EO,46.757,21.377
81.7,EO,47.129,7.805
81.7,EO,82.299,10.414
81.7,EO,89.49,13.592
81.7,EO,58.303,18.284
81.7,EO,139.672,25.538
81.7,EO,80.921,14.345
81.8,EO,89.104,13.446
81.8,EO,106.908,6.562
81.8,EO,67.901,44.536
81.9,EO,47.161,7.883
81.9,EO,82.359,10.726
81.9,EO,89.428,13.61
81.9,EO,14.391,14.054
81.9,EO,109.464,27.072
81.9,EO,48.896,42.8
81.9,EO,55.32,36.189
82.0,EO,47.444,7.725
82.0,EO,82.382,10.682
82.0,EO,89.298,13.657
82.0,EO,9.557,9.371
82.0,EO,130.008,16.814
82.0,EO,81.739,4.584
82.1,EO,47.226,7.709
82.1,EO,89.492,13.798
82.1,EO,123.913,17.303
82.1,EO,120.139,4.394
82.1,EO,168.674,42.183
82.2,EO,47.201,7.691
82.2,EO,82.408,10.714
82.2,EO,89.276,13.463
82.2,EO,179.47,9.604
82.2,EO,18.017,25.29
82.3,EO,47.403,7.503
82.3,EO,89.31,13.683
82.3,EO,48.898,17.36
82.3,EO,54.22,20.979
82.3,EO,140.64,21.819
82.3,EO,48.215,3.933
82.3,EO,154.036,18.782
82.3,EO,79.546,34.367
82.3,EO,152.951,23.002
82.3,EO,113.826,10.762
82.4,EO,47.41,7.761
82.4,EO,89.334,13.576
82.4,EO,101.322,6.807
82.4,EO,52.065,40.294
82.4,EO,2.08,41.203
82.4,EO,59.112,31.311
82.5,EO,82.457,10.505
82.5,EO,89.608,13.42
82.5,EO,56.935,18.058
82.5,EO,172.807,25.806
82.5,EO,91.531,44.408
82.6,EO,47.349,7.661
82.6,EO,82.312,10.543
82.6,EO,89.585,13.888
82.6,EO,24.16,13.185
82.6,EO,114.042,1.406
82.6,EO,173.878,40.909
82.7,EO,82.727,10.512
82.7,EO,89.592,13.807
82.7,EO,147.41,28.861
82.7,EO,22.572,36.462
82.7,EO,58.278,31.727
82.7,EO,121.524,15.116
82.8,EO,47.282,7.751
82.8,EO,82.671,10.805
82.8,EO,89.526,13.624
82.8,EO,108.628,27.041
82.8,EO,112.96,12.068
82.9,EO,47.346,7.636
82.9,EO,82.653,10.707
82.9,EO,89.514,13.758
82.9,EO,40.445,34.731
82.9,EO,41.62,44.81
83.0,EO,47.643,7.498
83.1,EO,47.415,7.561
83.1,EO,82.66,10.694
83.1,EO,89.394,13.817
83.1,EO,119.66,22.09
83.1,EO,8.506,35.451
83.1,EO,128.762,43.978
83.2,EO,47.493,7.713
83.2,EO,82.852,10.712
83.2,EO,89.55,13.513
83.2,EO,105.716,17.858
83.2,EO,59.674,19.498
83.2,EO,40.246,8.254
83.2,EO,144.919,10.249
83.3,EO,47.403,7.639
83.3,EO,82.86,10.608
83.3,EO,89.697,13.641
83.3,EO,126.75,13.227
83.4,EO,47.696,7.324
83.4,EO,82.977,10.52
83.4,EO,89.687,13.634
83.4,EO,64.241,23.619
83.4,EO,103.852,4.458
83.4,EO,96.958,29.947
83.4,EO,65.087,22.533
83.5,EO,47.562,7.727
83.5,EO,83.174,10.523
83.5,EO,89.554,13.974
83.6,EO,47.663,7.495
83.6,EO,83.222,10.468
83.6,EO,129.58,22.613
83.6,EO,8.567,12.596
83.6,EO,58.815,30.054
83.7,EO,47.882,7.638
83.7,EO,83.107,10.264
83.7,EO,89.487,13.803
83.7,EO,77.183,24.602
83.7,EO,41.041,40.072
83.8,EO,48.083,7.646
83.8,EO,89.807,13.802
83.8,EO,28.776,42.234
83.8,EO,142.81,37.114
83.9,EO,48.115,7.367
83.9,EO,83.058,10.554
83.9,EO,39.78,31.106
83.9,EO,57.913,2.749
83.9,EO,137.33,1.287
84.0,EO,47.761,7.468
84.0,EO,83.26,10.768
84.0,EO,17.686,28.945
84.0,EO,87.254,13.36
84.0,EO,46.783,10.11
84.0,EO,94.581,0.787
84.1,EO,48.016,7.672
84.1,EO,83.474,10.55
84.1,EO,89.935,13.622
84.1,EO,75.586,6.542
84.1,EO,49.159,0.641
84.1,EO,57.445,26.134
84.2,EO,48.055,7.616
84.2,EO,83.502,10.765
84.2,EO,63.615,42.09
84.2,EO,66.698,9.443
84.2,EO,10.708,6.703
84.2,EO,63.94,18.955
84.2,EO,97.641,36.611
84.2,EO,2.415,37.85
84.2,EO,103.905,34.042
84.2,EO,136.256,40.644
84.3,EO,83.35,10.238
84.3,EO,34.954,24.736
84.3,EO,105.841,18.128
84.3,EO,122.331,19.5
84.3,EO,157.933,35.623
84.3,EO,144.859,23.673
84.4,EO,47.8,7.351
84.4,EO,83.376,10.53
84.4,EO,89.736,13.703
84.4,EO,79.969,38.86
84.5,EO,48.247,7.772
84.5,EO,83.801,10.524
84.5,EO,89.763,13.511
84.5,EO,166.769,38.491
84.5,EO,140.311,5.705
84.5,EO,25.141,30.744
84.5,EO,19.309,5.099
84.5,EO,72.05,0.242
84.6,EO,48.239,7.314
84.6,EO,83.744,10.391
84.6,EO,89.981,13.8
84.6,EO,123.528,35.277
84.6,EO,11.857,27.448
84.6,EO,142.277,5.159
84.6,EO,162.297,18.666
84.7,EO,48.201,7.613
84.7,EO,83.565,10.558
84.7,EO,89.87,13.795
84.7,EO,39.286,7.654
84.8,EO,48.338,7.356
84.8,EO,83.609,10.597
84.8,EO,78.116,41.787
84.8,EO,14.821,40.782
84.9,EO,48.388,7.595
84.9,EO,83.53,10.558
84.9,EO,89.874,13.998
84.9,EO,156.011,11.74
84.9,EO,179.315,17.348
84.9,EO,21.6,14.224
84.9,EO,103.236,17.615
85.0,EO,48.078,7.618
85.0,EO,83.753,10.581
85.0,EO,89.805,13.779
85.0,EO,123.666,15.415
85.0,EO,27.326,7.07
85.0,EO,138.45,8.433
85.1,EO,48.202,7.467
85.1,EO,83.919,10.695
85.1,EO,89.637,14.085
85.1,EO,26.882,39.021
85.1,EO,21.962,31.754
85.2,EO,48.133,7.379
85.2,EO,90.064,13.949
85.2,EO,98.341,23.794
85.2,EO,108.51,36.462
85.3,EO,48.35,7.681
85.3,EO,84.044,10.677
85.3,EO,122.522,4.189
85.3,EO,120.812,26.434
85.3,EO,115.321,8.517
85.3,EO,88.85,27.808
85.3,EO,54.053,8.173
85.3,EO,40.083,38.611
85.3,EO,83.618,29.748
85.4,EO,48.243,7.44
85.4,EO,89.754,14.03
85.4,EO,18.25,26.539
85.4,EO,138.736,25.271
85.4,EO,54.64,32.388
85.4,EO,80.635,12.897
85.4,EO,151.395,25.943
85.4,EO,51.021,14.787
85.5,EO,48.576,7.424
85.5,EO,84.055,10.557
85.5,EO,89.924,14.056
85.5,EO,146.149,21.106
85.5,EO,178.857,16.927
85.6,EO,48.591,7.465
85.6,EO,84.177,10.438
85.6,EO,89.616,13.625
85.6,EO,78.716,33.0
85.7,EO,84.102,10.341
85.7,EO,89.934,14.104
85.7,EO,79.033,38.069
85.7,EO,98.702,2.501
85.7,EO,128.346,8.21
85.8,EO,48.776,7.174
85.8,EO,89.7,13.737
85.8,EO,21.4,29.768
85.8,EO,95.614,37.504
85.9,EO,48.256,7.737
85.9,EO,83.903,10.448
85.9,EO,56.663,9.442
85.9,EO,177.069,0.723
85.9,EO,22.905,37.633
86.0,EO,84.343,10.614
86.0,EO,89.583,14.065
86.0,EO,125.633,31.677
86.0,EO,169.754,11.857
86.0,EO,141.542,31.009
86.0,EO,158.171,31.199
86.0,EO,153.442,16.181
86.1,EO,48.847,7.557
86.1,EO,90.013,13.848
86.1,EO,95.744,35.221
86.1,EO,50.867,4.792
86.1,EO,125.66,22.167
86.2,EO,48.589,7.494
86.2,EO,84.396,10.625
86.2,EO,89.66,13.871
86.2,EO,135.929,10.048
86.2,EO,106.932,25.391
86.3,EO,48.402,7.404
86.3,EO,84.638,10.486
86.3,EO,89.848,13.787
86.3,EO,109.507,33.34
86.3,EO,67.254,33.655
86.3,EO,95.589,13.561
86.3,EO,113.314,17.503
86.3,EO,141.629,0.139
86.4,EO,48.844,7.69
86.4,EO,84.365,10.8
86.4,EO,89.824,13.824
86.4,EO,5.266,15.586
86.4,EO,108.474,13.742
86.4,EO,104.332,2.177
86.4,EO,63.736,33.66
86.5,EO,84.624,10.402
86.5,EO,89.569,13.991
86.5,EO,128.209,37.809
86.5,EO,126.97,34.983
86.5,EO,107.833,5.268
86.6,EO,84.406,10.352
86.6,EO,89.776,14.07
86.6,EO,57.875,23.227
86.6,EO,167.258,10.236
86.7,EO,48.755,7.424
86.7,EO,84.933,10.451
86.7,EO,89.885,13.863
86.8,EO,89.683,14.06
86.9,EO,84.983,10.5
86.9,EO,90.051,13.94
86.9,EO,85.836,12.393
86.9,EO,24.585,1.684
86.9,EO,153.426,26.702
87.0,EO,84.876,10.575
87.0,EO,89.811,13.937
87.0,EO,29.727,28.264
87.0,EO,122.574,3.953
87.0,EO,147.793,35.238
87.0,EO,113.125,19.603
87.0,EO,27.658,22.752
87.0,EO,28.65,27.224
87.1,EO,48.904,7.15
87.1,EO,85.148,10.744
87.1,EO,39.008,44.836
87.2,EO,49.136,7.214
87.2,EO,84.911,10.567
87.2,EO,89.738,13.733
87.2,EO,141.263,2.435
87.2,EO,146.361,36.482
87.2,EO,41.135,1.695
87.2,EO,128.467,8.994
87.2,EO,179.284,0.413
87.2,EO,41.363,1.893
87.3,EO,49.212,7.484
87.3,EO,85.311,10.3
87.3,EO,122.991,19.608
87.3,EO,87.12,17.501
87.3,EO,170.338,28.715
87.3,EO,140.465,1.674
87.3,EO,153.437,18.794
87.3,EO,132.689,1.801
87.3,EO,160.897,29.693
87.4,EO,49.254,7.408
87.4,EO,85.134,10.229
87.4,EO,89.869,13.815
87.4,EO,153.371,19.13
87.5,EO,49.339,7.278
87.5,EO,85.081,10.718
87.5,EO,89.922,13.971
87.5,EO,93.282,11.601
87.5,EO,122.31,21.43
87.5,EO,53.552,15.159
87.6,EO,49.001,7.443
87.6,EO,85.296,10.773
87.6,EO,6.596,38.715
87.6,EO,137.198,28.912
87.6,EO,110.626,9.848
87.6,EO,38.608,1.313
87.6,EO,27.745,15.142
87.6,EO,97.33,5.886
87.7,EO,49.296,7.307
87.7,EO,85.08,10.431
87.7,EO,167.192,31.877
87.7,EO,54.182,4.271
87.7,EO,146.763,20.613
87.7,EO,13.085,4.641
87.8,EO,49.434,7.552
87.8,EO,85.571,10.525
87.8,EO,89.7,14.135
87.8,EO,85.426,35.498
87.8,EO,14.678,44.765
87.8,EO,154.757,14.308
87.8,EO,156.704,30.677
87.9,EO,49.329,7.262
87.9,EO,85.255,10.604
87.9,EO,89.683,14.228
87.9,EO,158.176,41.24
87.9,EO,13.098,26.209
88.0,EO,49.198,7.347
88.0,EO,85.844,10.738
88.0,EO,89.628,13.848
88.0,EO,1.321,6.975
88.0,EO,176.162,19.524
88.0,EO,35.13,43.456
88.1,EO,85.671,10.484
88.1,EO,89.562,13.698
88.1,EO,140.821,13.034
88.1,EO,9.735,25.859
88.1,EO,6.212,32.139
88.1,EO,132.628,25.331
88.1,EO,30.267,39.407
88.1,EO,107.266,23.17
88.2,EO,49.638,7.515
88.2,EO,89.975,14.189
88.2,EO,160.531,36.191
88.3,EO,89.804,13.789
88.3,EO,172.203,38.947
88.3,EO,177.454,34.478
88.3,EO,154.259,26.757
88.4,EO,49.153,7.374
88.4,EO,85.718,10.518
88.4,EO,89.757,14.124
88.4,EO,24.277,10.85
88.4,EO,57.087,20.208
88.5,EO,85.661,10.487
88.5,EO,89.555,14.211
88.5,EO,177.099,44.818
88.5,EO,101.15,3.06
88.5,EO,102.045,42.861
88.6,EO,49.887,7.299
88.6,EO,85.691,10.764
88.6,EO,90.041,14.056
88.6,EO,128.766,36.988
88.6,EO,18.222,0.089
88.6,EO,9.102,31.806
88.6,EO,168.209,14.9
88.7,EO,49.769,7.606
88.7,EO,85.717,10.589
88.7,EO,90.041,14.217
88.7,EO,43.649,6.954
88.7,EO,6.472,30.214
88.7,EO,157.549,14.149
88.8,EO,49.699,7.298
88.8,EO,86.072,10.562
88.8,EO,89.659,14.008
88.8,EO,79.334,39.928
88.9,EO,49.79,7.136
88.9,EO,86.035,10.494
88.9,EO,89.909,14.055
88.9,EO,30.154,27.578
88.9,EO,105.629,27.988
88.9,EO,51.53,7.295
89.0,EO,49.603,7.099
89.0,EO,86.183,10.716
89.0,EO,89.838,13.991
89.0,EO,120.381,0.228
89.0,EO,13.059,28.092
89.0,EO,34.659,30.993
89.0,EO,114.616,2.865
89.0,EO,70.649,27.585
89.1,EO,49.91,7.025
89.1,EO,85.697,10.533
89.1,EO,90.031,14.29
89.1,EO,144.455,14.306
89.1,EO,69.326,10.677
89.1,EO,103.026,29.667
89.1,EO,57.319,1.09
89.1,EO,132.463,27.747
89.2,EO,49.898,7.29
89.2,EO,85.962,10.533
89.2,EO,89.953,14.148
89.2,EO,37.228,10.271
89.2,EO,114.548,28.871
89.3,EO,49.981,7.222
89.3,EO,90.148,14.106
89.3,EO,45.699,31.527
89.3,EO,99.064,34.671
89.4,EO,50.088,7.426
89.4,EO,86.139,10.209
89.4,EO,89.911,14.097
89.4,EO,92.179,28.263
89.5,EO,86.067,10.641
89.5,EO,47.413,3.609
89.5,EO,62.803,17.913
89.5,EO,162.753,33.44
89.6,EO,50.029,7.293
89.6,EO,86.241,10.319
89.6,EO,90.041,14.173
89.6,EO,111.334,30.726
89.6,EO,12.425,31.652
89.6,EO,27.828,30.466
89.7,EO,86.381,10.991
89.7,EO,89.922,13.95
89.7,EO,139.721,42.484
89.7,EO,166.38,7.681
89.8,EO,86.339,10.413
89.8,EO,89.966,14.119
89.8,EO,90.511,14.572
89.8,EO,48.377,44.844
89.8,EO,175.906,23.834
89.8,EO,171.915,16.027
89.8,EO,152.999,28.569
89.8,EO,129.072,32.319
89.9,EO,50.415,7.162
89.9,EO,86.57,10.754
89.9,EO,89.835,14.029
89.9,EO,91.345,39.39
90.0,EO,50.242,7.532
90.0,EO,86.323,10.506
90.0,EO,89.819,13.888
90.0,EO,131.962,42.861
90.0,EO,114.656,6.416
90.1,EO,50.065,7.125
90.1,EO,89.977,13.931
90.1,EO,98.064,33.895
90.1,EO,149.425,21.244
90.1,EO,127.993,37.5
90.2,EO,50.285,7.263
90.2,EO,86.787,10.544
90.2,EO,89.67,14.138
90.2,EO,8.617,19.411
90.2,EO,43.318,36.849
90.2,EO,39.592,36.893
90.2,EO,6.511,41.812
90.3,EO,86.434,10.359
90.3,EO,89.944,14.086
90.3,EO,24.114,32.416
90.3,EO,176.753,19.622
90.3,EO,17.647,15.887
90.3,EO,69.302,44.847
90.3,EO,123.585,5.304
90.3,EO,60.674,2.185
90.3,EO,117.551,30.273
90.4,EO,86.734,10.344
90.4,EO,89.773,13.92
90.4,EO,38.187,1.4
90.4,EO,156.225,31.24
90.5,EO,50.654,7.351
90.5,EO,86.818,10.496
90.5,EO,64.9,31.902
90.5,EO,58.199,31.951
90.5,EO,60.509,7.998
90.5,EO,93.269,30.88
90.5,EO,93.095,28.884
90.5,EO,78.849,35.025
90.6,EO,50.222,7.202
90.6,EO,86.928,10.455
90.6,EO,89.635,14.077
90.6,EO,133.339,44.811
90.6,EO,7.376,11.021
90.6,EO,107.593,18.684
90.7,EO,50.458,7.229
90.7,EO,90.028,14.334
90.7,EO,40.351,20.864
90.8,EO,50.641,7.242
90.8,EO,87.219,10.715
90.8,EO,124.741,12.605
90.8,EO,31.814,22.653
90.8,EO,135.075,12.132
90.9,EO,50.273,7.069
90.9,EO,86.949,10.776
90.9,EO,89.631,14.04
90.9,EO,109.135,37.703
91.0,EO,89.742,14.11
91.0,EO,161.789,43.903
91.0,EO,120.142,44.291
91.0,EO,147.959,1.996
91.1,EO,89.924,14.046
91.1,EO,40.71,44.668
91.2,EO,50.478,7.165
91.2,EO,86.878,10.527
91.2,EO,114.33,30.607
91.3,EO,50.597,7.211
91.3,EO,87.236,10.651
91.3,EO,89.834,14.387
91.3,EO,31.537,2.262
91.4,EO,50.645,6.821
91.4,EO,87.436,10.706
91.4,EO,89.947,14.292
91.4,EO,163.401,16.558
91.4,EO,63.589,18.297
91.4,EO,123.351,16.921
91.4,EO,67.29,2.856
91.5,EO,50.799,7.288
91.5,EO,87.401,10.731
91.5,EO,90.069,14.386
91.5,EO,18.137,16.496
91.6,EO,50.973,7.072
91.6,EO,87.751,10.591
91.6,EO,102.242,36.792
91.6,EO,12.338,33.141
91.6,EO,114.218,21.571
91.7,EO,87.112,10.611
91.7,EO,90.12,14.29
91.7,EO,156.149,16.66
91.7,EO,9.775,18.647
91.7,EO,136.22,22.542
91.8,EO,50.896,7.245
91.8,EO,87.435,10.448
91.8,EO,89.852,14.104
91.8,EO,134.96,39.67
91.8,EO,162.042,5.247
91.8,EO,149.379,4.947
91.8,EO,86.111,30.713
91.8,EO,87.165,15.296
91.8,EO,123.088,29.74
91.9,EO,50.986,6.784
91.9,EO,87.68,10.495
91.9,EO,89.93,14.178
91.9,EO,164.627,31.057
91.9,EO,4.723,41.271
91.9,EO,135.662,18.082
91.9,EO,177.749,32.476
91.9,EO,148.579,42.442
91.9,EO,7.124,34.849
91.9,EO,69.542,39.108
92.0,EO,50.873,7.026
92.0,EO,87.467,10.501
92.0,EO,81.819,44.787
92.0,EO,155.352,23.669
92.0,EO,145.522,7.403
92.0,EO,18.252,28.379
92.1,EO,50.837,6.917
92.1,EO,87.728,10.472
92.1,EO,90.01,14.407
92.1,EO,21.889,33.789
92.2,EO,51.297,7.181
92.2,EO,87.488,10.534
92.2,EO,89.869,14.564
92.2,EO,60.599,33.78
92.2,EO,127.982,0.095
92.3,EO,50.979,7.052
92.3,EO,87.654,10.468
92.3,EO,89.648,14.166
92.3,EO,114.017,15.033
92.4,EO,51.183,7.113
92.4,EO,87.85,10.588
92.4,EO,89.643,14.37
92.4,EO,169.698,31.794
92.4,EO,89.749,42.961
92.4,EO,128.465,26.714
92.4,EO,37.715,11.0
92.5,EO,50.799,6.991
92.5,EO,87.525,10.588
92.5,EO,89.89,14.213
92.5,EO,156.09,35.098
92.5,EO,80.536,40.906
92.5,EO,147.452,5.044
92.6,EO,51.222,7.161
92.6,EO,89.87,14.255
92.6,EO,27.898,26.387
92.6,EO,11.163,17.237
92.7,EO,51.164,7.32
92.7,EO,87.985,10.817
92.7,EO,90.16,14.193
92.7,EO,11.632,4.082
92.7,EO,33.056,43.668
92.7,EO,50.653,36.767
92.8,EO,88.05,10.531
92.8,EO,89.571,14.142
92.8,EO,118.417,5.72
92.8,EO,39.632,20.699
92.9,EO,51.339,7.002
92.9,EO,87.954,10.745
92.9,EO,89.927,14.297
92.9,EO,69.207,23.68
92.9,EO,97.127,37.008
92.9,EO,25.399,28.012
92.9,EO,169.667,44.851
93.0,EO,88.374,10.442
93.0,EO,127.478,30.421
93.0,EO,70.612,0.631
93.0,EO,19.264,20.646
93.1,EO,51.47,7.093
93.1,EO,88.265,10.506
93.1,EO,89.754,14.248
93.1,EO,53.595,39.511
93.1,EO,112.852,40.053
93.1,EO,69.215,22.713
93.1,EO,155.267,34.291
93.1,EO,67.95,1.018
93.1,EO,158.461,35.386
93.2,EO,51.473,7.212
93.2,EO,88.174,10.683
93.2,EO,90.082,14.331
93.2,EO,65.075,7.122
93.3,EO,51.483,7.025
93.3,EO,88.034,10.635
93.3,EO,89.556,14.239
93.3,EO,40.27,42.927
93.3,EO,9.452,33.118
93.4,EO,51.409,6.942
93.4,EO,88.162,10.708
93.4,EO,89.88,14.421
93.4,EO,144.575,42.545
93.5,EO,51.775,6.865
93.5,EO,88.442,10.771
93.5,EO,89.887,14.299
93.5,EO,174.801,3.412
93.5,EO,21.075,44.036
93.5,EO,139.841,33.587
93.5,EO,28.837,22.002
93.6,EO,51.365,7.101
93.6,EO,89.77,14.847
93.6,EO,172.881,43.415
93.7,EO,51.459,6.944
93.7,EO,88.671,10.401
93.7,EO,90.032,14.309
93.7,EO,58.061,20.142
93.7,EO,80.008,22.809
93.7,EO,83.611,23.225
93.7,EO,5.038,2.449
93.8,EO,51.634,6.932
93.8,EO,89.673,14.174
93.8,EO,92.227,25.307
93.8,EO,30.054,28.726
93.8,EO,7.981,33.351
93.9,EO,51.836,6.748
93.9,EO,88.642,10.879
93.9,EO,89.756,14.145
93.9,EO,86.28,35.451
93.9,EO,64.55,1.22
93.9,EO,54.584,30.697
93.9,EO,15.482,16.918
94.0,EO,88.655,10.845
94.0,EO,89.691,14.417
94.0,EO,5.939,19.415
94.1,EO,51.66,7.394
94.1,EO,88.567,10.485
94.1,EO,89.798,14.257
94.1,EO,162.169,22.396
94.1,EO,109.218,20.253
94.2,EO,51.71,7.112
94.2,EO,88.377,10.64
94.2,EO,89.515,14.091
94.2,EO,110.206,30.769
94.2,EO,96.408,1.204
94.2,EO,13.688,43.82
94.2,EO,134.322,42.671
94.2,EO,61.115,24.073
94.3,EO,51.707,6.902
94.3,EO,88.671,10.571
94.3,EO,89.599,14.158
94.3,EO,145.692,34.127
94.3,EO,95.317,1.034
94.3,EO,36.395,16.637
94.4,EO,51.845,6.921
94.4,EO,88.787,10.758
94.4,EO,43.692,41.477
94.4,EO,152.455,44.599
94.4,EO,173.619,14.15
94.5,EO,52.108,6.898
94.5,EO,88.88,10.661
94.5,EO,89.725,14.396
94.5,EO,140.334,3.133
94.5,EO,60.368,43.192
94.5,EO,58.22,27.983
94.5,EO,93.579,42.148
94.6,EO,52.038,7.079
94.6,EO,89.132,10.652
94.6,EO,89.827,14.506
94.6,EO,169.637,29.742
94.6,EO,156.585,19.113
94.6,EO,85.449,30.999
94.6,EO,139.753,3.531
94.6,EO,73.322,34.644
94.6,EO,178.602,0.524
94.6,EO,47.665,20.918
94.7,EO,52.05,6.876
94.7,EO,89.059,10.417
94.7,EO,89.503,14.261
94.7,EO,122.763,19.918
94.7,EO,139.28,13.81
94.7,EO,87.169,44.557
94.7,EO,32.162,6.65
94.8,EO,89.006,10.633
94.8,EO,89.773,14.163
94.9,EO,52.209,7.008
94.9,EO,89.046,10.355
94.9,EO,163.261,5.405
94.9,EO,177.108,37.501
95.0,EO,89.529,14.398
95.0,EO,103.469,44.654
95.0,EO,84.56,27.866
95.0,EO,91.783,11.723
95.0,EO,59.466,44.045
95.0,EO,70.58,30.573
95.0,EO,102.078,40.041
95.0,EO,136.384,3.629
95.0,EO,63.98,32.036
95.1,EO,52.154,6.868
95.1,EO,89.56,14.255
95.1,EO,31.225,30.476
95.1,EO,163.292,7.91
95.1,EO,57.078,26.468
95.1,EO,179.939,35.985
95.2,EO,52.33,6.895
95.2,EO,88.924,10.766
95.2,EO,89.826,14.427
95.2,EO,29.975,22.253
95.2,EO,14.375,32.329
95.2,EO,143.117,24.726
95.2,EO,160.803,42.943
95.2,EO,80.565,4.011
95.3,EO,52.148,6.843
95.3,EO,89.354,10.843
95.3,EO,89.567,14.401
95.3,EO,36.202,6.314
95.3,EO,11.519,14.376
95.3,EO,141.791,5.181
95.3,EO,20.056,5.592
95.3,EO,48.568,9.099
95.4,EO,89.201,10.425
95.4,EO,89.455,14.655
95.4,EO,85.302,13.744
95.4,EO,143.69,1.313
95.4,EO,119.249,14.545
95.4,EO,86.581,14.535
95.4,EO,65.662,30.346
95.5,EO,52.589,6.996
95.5,EO,89.665,10.849
95.5,EO,89.444,14.42
95.6,EO,52.329,7.115
95.6,EO,89.589,10.679
95.6,EO,89.468,14.172
95.6,EO,129.807,20.917
95.7,EO,52.348,6.768
95.7,EO,89.486,10.704
95.7,EO,89.443,14.424
95.7,EO,83.302,5.333
95.7,EO,142.76,39.834
95.7,EO,146.064,42.642
95.7,EO,84.245,29.354
95.7,EO,30.301,43.956
95.8,EO,52.439,7.075
95.8,EO,89.367,10.602
95.8,EO,89.706,14.404
95.8,EO,177.066,41.233
95.8,EO,172.019,2.806
95.9,EO,52.503,6.819
95.9,EO,89.83,10.627
95.9,EO,89.539,14.538
95.9,EO,78.812,13.241
95.9,EO,11.769,42.616
95.9,EO,74.98,22.316
96.0,EO,52.856,6.951
96.0,EO,89.764,14.506
96.0,EO,90.61,5.121
96.0,EO,38.944,39.684
96.0,EO,26.052,36.511
96.0,EO,67.067,29.858
96.0,EO,163.859,35.14
96.0,EO,148.669,11.752
96.0,EO,65.101,32.976
96.1,EO,52.439,7.059
96.1,EO,89.772,10.757
96.1,EO,89.579,14.649
96.1,EO,153.222,14.581
96.1,EO,52.339,30.09
96.1,EO,179.942,5.898
96.1,EO,126.191,23.713
96.1,EO,73.911,33.744
96.2,EO,52.617,6.542
96.2,EO,89.716,10.531
96.2,EO,89.62,14.611
96.2,EO,97.648,18.592
96.2,EO,157.681,7.601
96.2,EO,138.88,35.014
96.3,EO,52.648,6.861
96.3,EO,89.924,10.836
96.3,EO,89.466,14.352
96.3,EO,167.496,20.221
96.3,EO,88.482,25.642
96.3,EO,65.418,32.638
96.3,EO,2.625,7.299
96.4,EO,52.671,6.834
96.4,EO,89.462,14.309
96.4,EO,136.492,22.683
96.4,EO,73.938,32.623
96.5,EO,52.877,6.788
96.5,EO,89.892,10.648
96.5,EO,89.593,14.414
96.5,EO,171.435,20.549
96.5,EO,160.931,29.502
96.5,EO,18.934,18.767
96.6,EO,52.833,6.99
96.6,EO,89.692,14.443
96.6,EO,112.333,25.01
96.6,EO,39.044,20.774
96.7,EO,52.663,6.795
96.7,EO,89.498,14.422
96.7,EO,147.9,19.382
96.7,EO,57.774,27.299
96.7,EO,135.745,23.537
96.7,EO,26.925,41.474
96.7,EO,20.313,43.631
96.8,EO,52.715,6.754
96.8,EO,90.178,10.562
96.8,EO,92.732,43.904
96.8,EO,154.52,10.461
96.9,EO,52.78,6.793
96.9,EO,89.882,10.457
96.9,EO,89.547,14.624
96.9,EO,76.469,10.594
97.0,EO,52.884,6.752
97.0,EO,90.033,10.714
97.0,EO,89.452,14.605
97.0,EO,146.714,26.283
97.0,EO,3.426,34.839
97.1,EO,90.019,10.68
97.1,EO,89.666,14.497
97.1,EO,82.514,11.065
97.1,EO,145.305,27.446
97.1,EO,113.984,4.962
97.1,EO,0.263,35.513
97.2,EO,52.823,6.831
97.2,EO,90.245,10.406
97.2,EO,5.655,28.232
97.2,EO,131.711,10.372
97.3,EO,53.049,6.763
97.3,EO,89.438,14.639
97.3,EO,48.04,1.445
97.3,EO,58.014,5.741
97.4,EO,52.873,6.697
97.4,EO,90.434,10.768
97.4,EO,89.506,14.618
97.4,EO,34.856,16.895
97.5,EO,53.068,6.845
97.5,EO,90.433,10.716
97.5,EO,89.448,14.364
97.5,EO,10.074,44.383
97.5,EO,32.201,15.1
97.6,EO,53.379,6.621
97.6,EO,90.458,10.561
97.6,EO,89.596,14.636
97.6,EO,151.607,3.874
97.6,EO,53.042,23.92
97.6,EO,149.203,25.408
97.6,EO,88.16,43.295
97.7,EO,90.572,10.608
97.7,EO,89.419,14.481
97.7,EO,10.189,28.469
97.7,EO,122.028,18.08
97.8,EO,53.038,6.713
97.8,EO,89.35,14.398
97.8,EO,172.67,14.639
97.8,EO,163.713,39.553
97.8,EO,155.519,1.772
97.9,EO,53.428,6.99
97.9,EO,90.649,10.587
97.9,EO,89.587,14.604
97.9,EO,140.985,22.942
97.9,EO,68.426,33.414
97.9,EO,16.876,44.037
98.0,EO,53.289,6.757
98.0,EO,90.607,10.567
98.0,EO,89.311,14.682
98.0,EO,39.652,4.094
98.0,EO,106.196,27.499
98.0,EO,111.727,1.672
98.0,EO,4.935,40.294
98.0,EO,125.19,5.099
98.0,EO,13.435,7.284
